source_original,score,level,RNA_data
RASSF5,-0.36383546950363616,3,-0.19940821826457977
RASSF6,-0.7923179444444901,3,-0.14138099551200867
RB1,-0.9725057851121875,0,0.012880608439445496
RB1CC1,-2.084887405738716,1,0.07644389569759369
RBBP6,-0.4289007770319736,1,-0.009956113994121552
RBBP7,1.2863755831982326,1,-0.09603448957204819
RBBP8,-0.2978313242133756,2,-0.11227516829967499
RBCK1,0.7448176086489876,1,-0.05204685777425766
RBCK1_RNF31,0.2896922523240228,2,NA
RBL2,0.5410003853042687,1,0.023352274671196938
RBM15,0.15580522073805178,1,0.012787284329533577
RBP1,0.6400128250602463,2,-0.1369534432888031
RBPJ,-1.6906031017015324,0,0.014245654456317425
RBX1,-1.0737620759626045,1,-0.01343128178268671
RCAN1,1.1306727441186235,2,-0.296922892332077
RCHY1,1.611348669822587,1,0.045926615595817566
RCOR1,-4.544621492882592,1,-0.07718387991189957
RECQL4,-0.26675110175661204,1,-0.010622861795127392
REL,-8.271465927959738,0,-0.159860298037529
REL,-8.271465927959738,0,-0.159860298037529
REL,-8.271465927959738,0,-0.159860298037529
REL,-8.271465927959738,0,-0.159860298037529
RELA,-12.57756937506397,0,-0.0784924328327179
RELB,-4.53087451177392,0,-0.3363039791584015
RELB,-4.53087451177392,0,-0.3363039791584015
RELB,-4.53087451177392,0,-0.3363039791584015
RELB,-4.53087451177392,0,-0.3363039791584015
RELB,-4.53087451177392,0,-0.3363039791584015
RELB,-4.53087451177392,0,-0.3363039791584015
RELB,-4.53087451177392,0,-0.3363039791584015
RELB,-4.53087451177392,0,-0.3363039791584015
RELB,-4.53087451177392,0,-0.3363039791584015
RELN,0.4734288348670504,3,0.8489713072776794
RERE,-0.33557875229734474,1,0.06381828337907791
REST,-13.781717725466258,0,-0.12077093124389648
RET,-3.7137010012612395,1,0.3357391059398651
RET/PTC2,-3.7137010012612395,1,NA
RFC1_RFC2_RFC3_RFC4_RFC5,0.02531066735784381,2,NA
RFFL,0.0548929417616109,3,-0.03835504502058029
RFNG,-0.33557875229734474,1,-0.026423918083310127
RFWD3,-2.084887405738716,1,-0.07638878375291824
RFX1,0.06189728963522878,1,-0.05808907374739647
RFX3,-0.330750695168581,0,0.11258919537067413
RFX5,-3.9242398019394242,0,0.04433976858854294
RGMA,0.07158181068828379,3,0.024906238541007042
RGS19,-0.7777629355591879,3,-0.18447130918502808
RGS2,-0.7777629355591879,3,-0.3929235339164734
RGS4,-0.7777629355591879,3,0.2799970507621765
RGS6,-0.33073343591740223,3,0.06029588356614113
RHEB,-0.5258640248478225,2,0.010000892914831638
RHOA,-0.7351947529074221,2,-0.11112844944000244
RHOH,1.7052626275791138,2,-0.4274351894855499
RHOQ,0.35632949636106365,2,-0.03377450257539749
RHOU,0.35632949636106365,2,0.14872409403324127
RIGI,-2.7430260934952355,2,0.04965132474899292
RILPL2,0.35632949636106365,2,-0.02640729956328869
RIMBP2,-1.466482421340872,3,0.7223524451255798
RIMBP3,-1.466482421340872,3,-0.016596028581261635
RIMBP3B,-1.466482421340872,3,0.08295129239559174
RIMBP3C,-1.466482421340872,3,0.08065348118543625
RIMS1,1.6746766425224127,2,0.7338649034500122
RIN1,-2.549733659496124,2,-0.3320164978504181
RING1,0.2978313242133756,2,-0.036816056817770004
RIOK3,1.7023431800194304,3,-0.14337436854839325
RIOX1,1.36111047480535,1,-0.04938485473394394
RIPK1,-0.4469633904762432,2,-0.1350955218076706
RIPK1_TNF_TNFRSF1A_TRADD_TRAF2,-2.6670382905178114,2,NA
RIPK2,-0.15336491803394464,1,-0.13686485588550568
RIPK3,0.0548929417616109,3,-0.2553466260433197
RIT1,0.6073732927751786,3,-0.1119946613907814
RIT2,-0.6205207228637821,2,0.48819050192832947
RITA1,0.0530553390895437,1,-0.0118034603074193
RLF,0.03075427415779364,0,-0.0159196425229311
RLIM,-1.7348667717159467,1,-0.00982406921684742
RND1,-2.357672457331991,2,0.3508800268173218
RNF10,0.05687248594130883,1,-0.03575746342539787
RNF11,0.7121979592270222,2,0.08267810940742493
RNF111,-4.655417471575741,1,-0.04558588191866875
RNF123_UBAC1,0.020464234553172526,3,NA
RNF125,2.4137114737146006,3,0.010602407157421112
RNF126,-1.2573689130069896,3,-0.016308682039380074
RNF128,1.4884797992696284,3,-0.05107052996754646
RNF135,-1.702343180019426,3,-0.17551876604557037
RNF138,0.7044292089528146,1,-0.02612372487783432
RNF139,-0.4968423166782391,1,0.025147754698991776
RNF144B,0.11200955402601086,1,-0.2828376591205597
RNF146,0.9264020935170277,2,0.11942128092050552
RNF149,-0.6073732927751786,3,-0.2797159254550934
RNF168,0.04828487662672114,3,-0.03009602427482605
RNF180,-0.5521026860043553,1,0.18433912098407745
RNF216,1.9646343027159692,3,0.01436576247215271
RNF220,-1.3782548867498696,2,0.08968721330165863
RNF26,-0.15583088691004848,3,-0.02684132754802704
RNF31,0.9646818598978618,1,-0.017255855724215508
RNF34,-0.20992978697931347,1,2.6536535006016493e-4
RNF4,-0.8166260309148407,1,-0.021278217434883118
RNF43,-0.6355029536592933,3,0.08896695822477341
RNF5,0.3129910284378005,2,0.0552409328520298
RNF7,5.250724802870506,1,-0.11354747414588928
RNF8,-0.8892909853690134,1,0.02754109352827072
RNF8_UBE2N,0.04828487662672114,3,NA
ROCK1,1.3125498800641344,1,-0.06722531467676163
ROCK2,-0.48266446877789937,1,-0.017496468499302864
ROR1,-2.0533999914813355,2,-0.08679217100143433
ROR2,-1.9231459655187537,2,-0.3496432900428772
RORA,-1.5144524076556947,0,-0.019291510805487633
RORB,-0.0635891612727991,0,0.21632274985313416
RORC,-1.5224388630192236,0,-0.07887338846921921
RPA1,0.2667623420532605,2,-0.04426775500178337
RPA1_RPA2_RPA3,-0.8374844554739159,2,NA
RPA2,0.188487643937095,2,-0.023085694760084152
RPGRIP1L,4.082877281375228,1,0.010472397319972515
RPL10,4.008760101184255,1,-0.09492906928062439
RPL11,1.0788585835635833,1,-0.08756200224161148
RPL13A,1.072978933706641,2,-0.04461551457643509
RPL5,-0.5367000710698688,1,-0.04613298177719116
RPS19BP1,0.68174518907038,1,-0.018045691773295403
RPS27A_UBA1,0.007585623667860975,2,NA
RPS27A_UBA6,0.007585623667860975,2,NA
RPS27A_UBE2A,0.44103954452046557,1,NA
RPS27A_UBE2B,0.44103954452046557,1,NA
RPS27A_UBE2C,0.44103954452046557,1,NA
RPS27A_UBE2D1,0.44103954452046557,1,NA
RPS27A_UBE2D2,0.44103954452046557,1,NA
RPS27A_UBE2D3,0.44103954452046557,1,NA
RPS27A_UBE2D4,0.44103954452046557,1,NA
RPS27A_UBE2E1,0.44103954452046557,1,NA
RPS27A_UBE2E2,0.44103954452046557,1,NA
RPS27A_UBE2E3,0.44103954452046557,1,NA
RPS27A_UBE2G1,0.44103954452046557,1,NA
RPS27A_UBE2G2,0.44103954452046557,1,NA
RPS27A_UBE2H,0.44103954452046557,1,NA
RPS27A_UBE2I,0.44103954452046557,1,NA
RPS27A_UBE2J1,0.44103954452046557,1,NA
RPS27A_UBE2J2,0.44103954452046557,1,NA
RPS27A_UBE2K,0.44103954452046557,1,NA
RPS27A_UBE2L3,0.44103954452046557,1,NA
RPS27A_UBE2L5,0.44103954452046557,1,NA
RPS27A_UBE2L6,0.44103954452046557,1,NA
RPS27A_UBE2M,0.44103954452046557,1,NA
RPS27A_UBE2N,0.44103954452046557,1,NA
RPS27A_UBE2NL,0.44103954452046557,1,NA
RPS27A_UBE2Q1,0.44103954452046557,1,NA
RPS27A_UBE2Q2,0.44103954452046557,1,NA
RPS27A_UBE2R2,0.44103954452046557,1,NA
RPS27A_UBE2S,0.44103954452046557,1,NA
RPS27A_UBE2T,0.44103954452046557,1,NA
RPS27A_UBE2U,0.44103954452046557,1,NA
RPS27A_UBE2V1,0.44103954452046557,1,NA
RPS27A_UBE2V2,0.44103954452046557,1,NA
RPS27A_UBE2W,0.44103954452046557,1,NA
RPS27A_UBE2Z,0.44103954452046557,1,NA
RPS6KA1,-1.9332698856765114,1,-0.14277154207229614
RPS6KA2,-0.675532168275259,1,0.1029883623123169
RPS6KA3,-2.2187056954333553,1,-0.13660836219787598
RPS6KA4,-3.991014684516354,1,-0.02845192514359951
RPS6KA5,-4.340903076837876,1,0.16431114077568054
RPS6KB1,-0.0879865153445724,1,0.007681997958570719
RPS6KB2,-1.0650300026064823,1,-0.09035100042819977
RPTOR,1.3797632821030155,2,-0.01392415165901184
RRAGA_RRAGC,-1.0433484747563513,2,NA
RRAGC,-0.09542368096407434,2,-0.12861652672290802
RRAGD,-0.09542368096407434,2,0.13763274252414703
RRAS,1.003917831552165,3,-0.3113051652908325
RRN3,0.3824707111566214,2,-0.009048961102962494
RSF1,3.8594533147858243,1,0.06949376314878464
RSPO1,-1.7141260116816894,3,0.11272219568490982
RSPO2,-0.38391801152357585,3,0.36676478385925293
RSPO3,-1.1796651152318334,3,0.42879605293273926
RUBCN,-0.5953557138020888,3,0.04458646848797798
RUNX1,-5.469776407020342,0,-0.4353020489215851
RUNX2,-5.536999253425975,0,-0.4183536171913147
RUNX3,-1.428823357718393,0,-0.34389981627464294
RWDD3,-3.319645596955991,1,0.029940981417894363
RXRA,-3.9829392687423466,0,-0.02448168583214283
RXRB,-1.941403671363114,0,0.035271745175123215
RXRG,0.9110256514091205,0,0.4104479253292084
RYBP,0.06189728963522878,1,0.022040676325559616
RYK,-1.257527896371733,2,-0.049399975687265396
S100A8,2.2388687868342503,3,-0.4778001308441162
S100A9,-2.2388687868342503,3,-0.5460270047187805
S1PR1,-2.178482054073793,3,0.15932238101959229
S1PR2,-1.0032071014430868,3,-0.07378194481134415
S1PR3,-1.5355343287010752,3,-0.1641036421060562
S1PR5,-1.8494847257682756,3,0.36066487431526184
SAA1,-1.2064121711187588,3,-0.3871106505393982
SAE1_UBA2,4.611252280715647,1,NA
SAFB,0.617539179827769,2,0.021329283714294434
SARM1,1.1042194453159093,3,0.14853189885616302
SARS1,2.0701976452629145,1,-0.0162880327552557
SATB1,3.778775734983203,0,0.26601409912109375
SATB2,-1.8600816329349064,0,0.07772801071405411
SATB2,-1.8600816329349064,0,0.07772801071405411
SAV1,-0.5494441934985237,2,8.440781966783106e-4
SCAF11,0.4386411594583156,2,-0.06719693541526794
SCAND1,-0.1048439128259242,1,-0.06640062481164932
SCAP,0.4968423166782391,1,0.03890534117817879
SCARB1,-2.0533999914813355,2,-0.09825442731380463
SCO2,-1.3512727126867077,3,-0.2746289074420929
SCYL2,0.6355029536592933,3,-0.040441930294036865
SDC3,-0.33557875229734474,1,0.17162367701530457
SDC4,-2.0161539160431934,2,-0.35817745327949524
SDCBP,0.5729383396869759,1,-0.19117189943790436
SEC61A1_SEC61A2_SEC61B_SEC61G,0.6956195745563377,2,NA
SEC63,0.6956195745563377,2,0.024859637022018433
SELENOS,-0.3743180686511057,3,-0.10122683644294739
SEMA4D,0.4099412140463762,3,0.19523616135120392
SEMA5A,0.4099412140463762,3,0.05065576732158661
SEMA6D,0.7237349874069614,3,0.05523378401994705
SEMA7A,-0.33918856022265836,3,0.053121499717235565
SENP1,-1.6308919272800038,1,-0.022141139954328537
SENP2,1.2088541373840513,1,0.05270563066005707
SENP3,-0.6332149449467198,1,0.01507735438644886
SEPTIN4,0.7423892962844842,3,0.3942051827907562
SERPINB2,-1.138251685698191,2,-0.24623696506023407
SERPINB9,-0.3501626781069281,2,-0.13124069571495056
SET,-0.7540351688186319,2,0.005029513034969568
SETBP1,1.5904894394095639,0,0.08015582710504532
SETD1B,0.0058336396906570175,3,-0.020276455208659172
SETD2,-2.7879865304993445,1,0.041062671691179276
SETD5,0.0058336396906570175,3,0.04708347097039223
SETD7,-2.6707039311319924,1,-0.016783500090241432
SETDB2,-0.0058336396906570175,3,0.0400429405272007
SF1,-0.5947838913473575,0,-9.372891508974135e-4
SFN,-2.446631938422233,1,-0.0978909507393837
SFPQ,-0.3938759571256033,0,0.030194874852895737
SFRP1,0.6115113694905029,2,0.12123329192399979
SFRP2,-0.6115113694905029,2,-0.18647681176662445
SGK1,0.2973425765310068,1,-0.10274980962276459
SGK2,0.6973567489247038,1,0.2582038938999176
SGK3,0.6973567489247038,1,0.045606229454278946
SH2B1,-0.973156763394889,2,0.029575686901807785
SH2B2,1.116354706760921,2,-0.11844384670257568
SH2B3,2.2270802184081977,2,-0.183904230594635
SH3BP1,1.7052626275791138,2,-0.1339903622865677
SH3GLB1,1.4201496589604223,3,-0.032606206834316254
SH3KBP1,-2.2270802184081977,2,-0.06182851642370224
SH3RF1,-0.0018909975186427955,2,0.054808538407087326
SHANK1,-0.956531763716037,3,0.7869617342948914
SHC1,0.6973567489247038,1,-0.42713892459869385
SHC3,0.47509822843246535,3,0.2884337306022644
SHH,0.4911036881731943,2,0.027619291096925735
SHOC2,2.4135332530290947,2,-0.03607417270541191
SHOX2,-0.20492594679407647,0,-0.07273703813552856
SHPRH,-0.02531066735784381,2,0.12477986514568329
SIAH1,-0.22165892993038788,1,0.04774784669280052
SIAH2,-0.8351149407817121,1,-0.11225868761539459
SIK1,0.5029461699920063,1,-0.07318007200956345
SIK2,0.2651302071711888,2,0.019013049080967903
SIK3,0.2651302071711888,2,0.13513247668743134
SIL1,0.6956195745563377,2,-0.14339450001716614
SIM2,1.3131210254482177,0,0.2327721118927002
SIN3A,-0.4929054458882886,0,-0.039635926485061646
SIN3A,-0.4929054458882886,0,-0.039635926485061646
SIN3A,-0.4929054458882886,0,-0.039635926485061646
SIN3B,2.084887405738716,1,-0.021025748923420906
SIRT1,0.32443358080215845,0,0.05018651857972145
SIRT2,0.7108865581926048,1,0.22429309785366058
SIRT5,-0.5546660381594993,2,0.07079660147428513
SIRT6,3.21807145399737,1,-0.031660448759794235
SIRT7,2.084887405738716,1,-0.09021908789873123
SIX1,-0.16325879161372653,0,-0.042631834745407104
SIX3,0.08020994488643797,0,-0.046052902936935425
SIX3,0.08020994488643797,0,-0.046052902936935425
SIX3,0.08020994488643797,0,-0.046052902936935425
SKI,-1.6426720829290808,1,-0.07822249829769135
SKIL,3.8243593476025413,0,-0.017719151452183723
SKP1,0.6873391710135572,2,0.0016949682030826807
SKP2,2.8628616962269975,1,0.03155839070677757
SLA,-0.7237349874069615,3,-0.2790273427963257
SLA2,1.0072751187982565,2,-0.14021481573581696
SLBP,0.13102558766037958,2,-0.05171479657292366
SLC2A4RG,0.464743346140008,2,-0.14187489449977875
SLC30A9,0.37879908761508063,2,0.05332348495721817
SLITRK5,-0.42581285645030975,3,0.25738993287086487
SLK,-0.7693730409308285,3,-0.03411093354225159
SMAD1,-5.746685703259449,0,-0.014731303788721561
SMAD1_SMAD4,-1.4579695352002349,1,NA
SMAD2,-6.029926885427308,0,0.0200320016592741
SMAD2_SMAD4,-3.884973528428481,1,NA
SMAD3,-9.11523554649461,0,-0.010279392823576927
SMAD3_SMAD4,-0.08283432964248746,1,NA
SMAD4,-6.901960994905462,0,0.051727961748838425
SMAD4_SMAD5,-1.4579695352002349,1,NA
SMAD4_SMAD9,-1.4579695352002349,1,NA
SMAD5,-1.997549626586369,0,0.02142404578626156
SMAD6,-0.38451253240989725,0,-0.16948489844799042
SMAD7,6.100833517064953,0,-0.03586018085479736
SMAD9,-0.4775994213533568,0,0.18104369938373566
SMARCA1,-2.3401508920902847,0,-0.01190187968313694
SMARCA2,0.7666167131970238,1,0.07917316257953644
SMARCA4,0.8080591046338597,0,0.05104181170463562
SMARCAD1,0.00781775126183574,1,0.020869595929980278
SMARCB1,-0.23089235316261156,0,0.03264368698000908
SMARCC1,0.556930670086102,0,0.024876821786165237
SMARCC1,0.556930670086102,0,0.024876821786165237
SMARCC1,0.556930670086102,0,0.024876821786165237
SMARCC1,0.556930670086102,0,0.024876821786165237
SMARCD3,0.36739394912210027,1,0.144514799118042
SMC3,-0.8208190985921072,1,0.07718072831630707
SMCR8,0.6898840255765065,3,-0.07578866183757782
SMG1,-2.084887405738716,1,-0.04765758663415909
SMO,0.22935111433687105,1,-0.021053781732916832
SMURF1,0.895642736051999,1,-0.033406443893909454
SMURF2,-0.9064196818728943,1,0.0013002022169530392
SMYD2,2.084887405738716,1,-0.09108761698007584
SNAI1,5.130232602545484,0,-0.34954023361206055
SNAI1,5.130232602545484,0,-0.34954023361206055
SNAI1,5.130232602545484,0,-0.34954023361206055
SNAI1,5.130232602545484,0,-0.34954023361206055
SNAI1,5.130232602545484,0,-0.34954023361206055
SNAI1,5.130232602545484,0,-0.34954023361206055
SNAI1,5.130232602545484,0,-0.34954023361206055
SNAI1,5.130232602545484,0,-0.34954023361206055
SNCB,2.084887405738716,1,0.9163693189620972
SND1,-1.9414881172479583,1,-0.10511773824691772
SNIP1,-1.9595708587375118,1,-0.04759487882256508
SNTA1,0.06800440069152015,3,0.19901475310325623
SNTB1,-0.2883001791508449,2,0.004030721727758646
SNW1,-0.0530553390895437,1,-0.045120906084775925
SNX5,-0.9132999429488243,3,-0.0046175746247172356
SNX6,-0.33581315644870613,3,-0.10315017402172089
SNX9,-2.549733659496124,2,-0.11083624511957169
SOCS1,-0.7397349733495071,2,-0.2616907060146332
SOCS2,-1.7052626275791203,2,-0.0036729592829942703
SOCS3,-2.3705056983348722,1,-0.5028457045555115
SOCS5,2.549733659496124,2,-0.05321476608514786
SOCS6,1.2115697832593224,2,-0.006205169018357992
SOD1,-0.4993448848795092,2,0.012111636810004711
SON,-1.1176287771209918,0,-0.04573775827884674
SORBS1,0.5920793195770575,3,0.1116449162364006
SOS1,-1.7052626275791138,2,0.05311857908964157
SOS2,0.2388910864249542,3,0.06690940260887146
SOST,-1.1858150365048652,3,-0.079631902277469635
SOX10,1.2769633375275466,0,0.6030529737472534
SOX17,-0.5729279619895356,0,0.0512603223323822
SOX2,-0.3616031029842086,0,0.10135181993246078
SOX3,0.7864276440726885,1,0.16202817857265472
SOX4,0.026260477463101967,0,0.2882799208164215
SOX6,0.7864276440726885,1,0.22875145077705383
SOX9,2.050063987994868,0,0.048772525042295456
SP1,-12.057651792944649,0,-0.05591541901230812
SP2,-2.2133638907408555,0,0.042269621044397354
SP3,-6.674338414642262,0,-0.04568535462021828
SP4,2.416369459684789,0,0.14367464184761047
SP7,-5.272732833367106,0,0.09797998517751694
SP7,-5.272732833367106,0,0.09797998517751694
SP7,-5.272732833367106,0,0.09797998517751694
SPAG9,0.019449284647975084,1,0.12182822078466415
SPART,1.0018275896941835,2,-0.03715283051133156
SPATA13,0.03207714850313574,3,-0.02211068756878376
SPDYA,-0.39357755858366467,2,-0.12456883490085602
SPEN,0.0530553390895437,1,0.06752260029315948
SPHK2,0.1946878087506124,1,0.07984241098165512
SPI1,-11.616786751335244,0,-0.2820175290107727
SPIB,-1.6519762460378133,0,-0.05941254645586014
SPIB,-1.6519762460378133,0,-0.05941254645586014
SPIB,-1.6519762460378133,0,-0.05941254645586014
SPOP,-1.9433782171474434,1,0.04100837558507919
SPP1,0.4180149107793813,3,-0.247827410697937
SPRY1,0.9565317637160335,3,-0.1749766618013382
SPRY2,-2.2511119793359544,3,-0.16596700251102448
SPRY4,-1.003917831552165,3,-0.19890129566192627
SQSTM1,-0.5879163112797313,2,-0.23610718548297882
SRC,-4.364513153742216,1,0.0740385428071022
SRCAP,-1.4356045474912151,1,-0.025643056258559227
SREBF1,-0.1985400295377972,0,-0.09007875621318817
SREBF1,-0.1985400295377972,0,-0.09007875621318817
SREBF1,-0.1985400295377972,0,-0.09007875621318817
SREBF1,-0.1985400295377972,0,-0.09007875621318817
SREBF1,-0.1985400295377972,0,-0.09007875621318817
SREBF1,-0.1985400295377972,0,-0.09007875621318817
SREBF1,-0.1985400295377972,0,-0.09007875621318817
SREBF1,-0.1985400295377972,0,-0.09007875621318817
SREBF1,-0.1985400295377972,0,-0.09007875621318817
SREBF1,-0.1985400295377972,0,-0.09007875621318817
SREBF1,-0.1985400295377972,0,-0.09007875621318817
SREBF1,-0.1985400295377972,0,-0.09007875621318817
SREBF1,-0.1985400295377972,0,-0.09007875621318817
SREBF1,-0.1985400295377972,0,-0.09007875621318817
SREBF2,-0.9661660358268602,0,0.16349181532859802
SREBF2,-0.9661660358268602,0,0.16349181532859802
SREBF2,-0.9661660358268602,0,0.16349181532859802
SREBF2,-0.9661660358268602,0,0.16349181532859802
SREBF2,-0.9661660358268602,0,0.16349181532859802
SREBF2,-0.9661660358268602,0,0.16349181532859802
SRF,-4.48534911929998,0,-0.11292363703250885
SRGAP1,1.7052626275791138,2,0.058933209627866745
SRGAP2,1.7052626275791138,2,0.04918181896209717
SRGAP3,1.7052626275791138,2,0.35449284315109253
SRP19,1.0707693801893616,2,-0.022807413712143898
SRP54,1.5075243067382105,1,-0.047809455543756485
SRSF2,2.5820189913995613,0,-0.03857415169477463
SRSF2,2.5820189913995613,0,-0.03857415169477463
SRSF2,2.5820189913995613,0,-0.03857415169477463
SS18L1,0.3990692390513271,1,0.10546170175075531
SSBP1,-2.084887405738716,1,-0.06495285779237747
SSRP1,-4.826640411100328,0,-0.005195412319153547
SSRP1,-4.826640411100328,0,-0.005195412319153547
SSRP1,-4.826640411100328,0,-0.005195412319153547
SSRP1_SUPT16H,1.043839115389947,2,NA
SSTR1,-1.260655376845782,3,0.6732401847839355
SSTR2,-1.7610712432775881,3,0.3458070456981659
SSTR3,-1.8494847257682756,3,0.8872977495193481
SSTR4,-1.8494847257682756,3,0.3854568302631378
SSTR5,-2.178482054073793,3,0.16846919059753418
STAG2,0.7959554309778729,2,-0.007436974439769983
STAP1,-2.609142930322558,1,-0.09615522623062134
STARD13,0.261305403687308,3,-0.08167948573827744
STARD8,0.16219050800738427,3,-0.08713996410369873
STAT1,-9.139303084613386,0,-0.010477118194103241
STAT2,-3.7220067427032046,0,-0.10917795449495316
STAT3,-11.60595314214804,0,-0.1393713802099228
STAT4,-3.5728902097211868,0,0.013008926063776016
STAT4,-3.5728902097211868,0,0.013008926063776016
STAT4,-3.5728902097211868,0,0.013008926063776016
STAT4,-3.5728902097211868,0,0.013008926063776016
STAT4,-3.5728902097211868,0,0.013008926063776016
STAT4,-3.5728902097211868,0,0.013008926063776016
STAT5A,-8.658394757088555,0,-0.23998327553272247
STAT5B,-5.7121872503811035,0,0.008701839484274387
STAT5B,-5.7121872503811035,0,0.008701839484274387
STAT5B,-5.7121872503811035,0,0.008701839484274387
STAT5B,-5.7121872503811035,0,0.008701839484274387
STAT5B,-5.7121872503811035,0,0.008701839484274387
STAT5B,-5.7121872503811035,0,0.008701839484274387
STAT5B,-5.7121872503811035,0,0.008701839484274387
STAT5B,-5.7121872503811035,0,0.008701839484274387
STAT5B,-5.7121872503811035,0,0.008701839484274387
STAT5B,-5.7121872503811035,0,0.008701839484274387
STAT5B,-5.7121872503811035,0,0.008701839484274387
STAT5B,-5.7121872503811035,0,0.008701839484274387
STAT5B,-5.7121872503811035,0,0.008701839484274387
STAT5B,-5.7121872503811035,0,0.008701839484274387
STAT6,-6.852870920403659,0,-0.2423294633626938
STIL,-0.10721117437063866,1,-0.005419800523668528
STIP1,0.22650038155541652,2,-0.03856706991791725
STK11,-2.4104047764590195,1,-0.0516924150288105
STK17A,-2.084887405738716,1,-0.10438507050275803
STK24,0.29331647766230073,2,-0.04379903897643089
STK3,0.7356773330164625,2,-0.07519939541816711
STK36,1.0816157311057646,1,-0.058302536606788635
STK38,0.044551594209698696,1,-0.07301968336105347
STK38L,0.6898840255765065,3,-0.046537719666957855
STK39,-3.486494789085338,2,0.06834457069635391
STK4,-1.5428347906722883,1,-0.056494541466236115
STK40,2.8114279049717226,1,-0.14140485227108002
STOML2,-1.3615714697903951,2,-0.0817577987909317
STRN,0.7540351688186319,2,0.08596806973218918
STRN4,0.7540351688186319,2,0.07208088040351868
STUB1,2.46096213207729,1,0.00338541716337204
STXBP4,0.044551594209698696,1,0.030757427215576172
STYK1,-0.3345674201723573,3,0.5791119337081909
STYX,-1.8377708034716518,2,-0.054827336221933365
SUFU,0.15915576300508946,1,0.013818628154695034
SUMO1,-0.12476813277774902,1,-0.019669340923428535
SUMO2,-0.4779950065757098,1,0.018384313210844994
SUMO3,1.4859271707912867,2,-0.028320426121354103
SUN1,-1.7073792284204241,2,0.017487000674009323
SUPT20H,-0.7869472300439595,0,0.025425733998417854
SVIP,-0.5362856285591162,3,-0.004474954679608345
SYDE2,1.7052626275791138,2,-0.017922988161444664
SYK,-2.0956911109671865,1,-0.2124837040901184
SYN1,0.23680223168771397,2,0.9482418894767761
SYN2,0.23680223168771397,2,1.0741711854934692
SYN3,0.23680223168771397,2,0.5271763801574707
SYNE1,-0.1668230290526107,3,0.10140800476074219
SYNJ2BP,0.09151661640226723,2,0.024425668641924858
SYVN1,1.5670932762781928,1,-0.04211924597620964
TAB1,-0.12027386166006142,2,0.09919698536396027
TAB2,-0.12027386166006142,2,0.00846852082759142
TAB3,-0.12027386166006142,2,-0.013076783157885075
TACR1,-1.8628360601676752,3,-0.07608587294816971
TACR2,-0.7558777501855279,3,0.03263886272907257
TACR3,-1.1007012113438337,3,0.7413183450698853
TAF1,-1.1560362275102884,0,-0.012020491063594818
TAF1_TAF10_TAF11_TAF12_TAF13_TAF2_TAF3_TAF4_TAF5_TAF6_TAF7_TAF8_TAF9_TBP,0.19522661313703268,3,NA
TAF12,-0.25926993726333697,1,-0.06070592254400253
TAF1A_TAF1B_TAF1C_TAF1D_TBP,0.21246415842491653,1,NA
TAF4,0.25926993726333697,1,0.04144598916172981
TAGAP,1.7052626275791138,2,-0.1047087013721466
TAGLN2,-0.23680223168771397,2,-0.2880043089389801
TAL1,-1.2658204239484998,0,0.22628895938396454
TANK,-2.4473317224169713,2,-0.13867871463298798
TAOK1,-0.5494441934985237,2,0.07532123476266861
TAOK2,-0.6332675632605059,1,0.018717339262366295
TAOK3,-0.5494441934985237,2,0.0936700850725174
TARDBP,0.715376608360948,2,0.014226225204765797
TAX1BP1,2.144730199229936,3,4.2618493898771703e-4
TBK1,-5.09848889846093,1,-0.0739978551864624
TBL1X,-0.7864276440726885,1,-0.10067790746688843
TBL1XR1,-0.6628549897750765,1,0.03815263509750366
TBL1Y,-0.47976263492921145,1,0.17761339247226715
TBP,-3.442665397501153,0,0.0183279886841774
TBP,-3.442665397501153,0,0.0183279886841774
TBP,-3.442665397501153,0,0.0183279886841774
TBP,-3.442665397501153,0,0.0183279886841774
TBP,-3.442665397501153,0,0.0183279886841774
TBR1,2.5414367842726215,0,0.7711321711540222
TBX1,0.4430032997822338,0,0.11144215613603592
TBX2,-1.2019710056100665,0,-0.11557161062955856
TBX21,-3.8975813928008862,0,-0.030756071209907532
TBX3,1.4685218020790982,0,0.1705312877893448
TBXA2R,-0.449389540361883,3,-0.06137331575155258
TCEA1,-0.17604426058531678,2,-0.027391774579882622
TCF12,1.306065695298263,0,0.09843441098928452
TCF12,1.306065695298263,0,0.09843441098928452
TCF12,1.306065695298263,0,0.09843441098928452
TCF12,1.306065695298263,0,0.09843441098928452
TCF3,0.36739394912210027,1,0.02304043248295784
TCF4,0.6726447195335621,0,0.17447194457054138
TCF4,0.6726447195335621,0,0.17447194457054138
TCF4,0.6726447195335621,0,0.17447194457054138
TCF4,0.6726447195335621,0,0.17447194457054138
TCF4,0.6726447195335621,0,0.17447194457054138
TCF7,-3.5368318544218877,0,-0.04169906675815582
TCF7L2,-4.856939241629165,0,0.04312922805547714
TCF7L2,-4.856939241629165,0,0.04312922805547714
TCF7L2,-4.856939241629165,0,0.04312922805547714
TCF7L2,-4.856939241629165,0,0.04312922805547714
TCF7L2,-4.856939241629165,0,0.04312922805547714
TCF7L2,-4.856939241629165,0,0.04312922805547714
TCF7L2,-4.856939241629165,0,0.04312922805547714
TCF7L2,-4.856939241629165,0,0.04312922805547714
TCF7L2,-4.856939241629165,0,0.04312922805547714
